flight_id,flight_number,airline,std,sta,to,aircraft,aircraft_type,dep_delay,arr_delay,flight_duration,scheduled_hour,day_of_week,flight_time_minutes,hourly_flight_count,impact_score
9W3923-510,9W3923,9W,2025-08-24 16:17:02.652788,2025-08-24 16:59:26.710188,MAA,VT-A105,A330,10.036015212680585,1.3652447576919435,42.400956659941045,16,6,42.400956659941045,34,31.363475143317725
G88724-596,G88724,G8,2025-08-24 16:17:44.994528,2025-08-24 18:30:38.977824,DEL,VT-A116,A320,0.0,12.399257674539683,132.8997216041042,16,6,132.8997216041042,34,31.363475143317725
UK2606-491,UK2606,UK,2025-08-24 16:18:45.974004,2025-08-24 19:01:29.112960,BOM,VT-A111,ATR72,0.8590224419574817,0.0,162.71898260029897,16,6,162.71898260029897,34,31.363475143317725
I56480-460,I56480,I5,2025-08-24 16:19:27.180562,2025-08-24 17:14:16.996437,COK,VT-A100,CRJ200,0.029305321545040286,5.282261354622365,54.830264587958624,16,6,54.830264587958624,34,31.363475143317725
SG9290-244,SG9290,SG,2025-08-24 16:19:34.903433,2025-08-24 18:01:07.108463,HYD,VT-A104,B777,0.0,1.3294314902966646,101.53675050394929,16,6,101.53675050394929,34,31.363475143317725
S29593-241,S29593,S2,2025-08-24 16:23:51.639937,2025-08-24 17:39:47.650834,MAA,VT-A104,A330,0.0,0.6166453719526993,75.93351495524405,16,6,75.93351495524405,34,31.363475143317725
S22652-861,S22652,S2,2025-08-24 16:29:06.357037,2025-08-24 17:38:29.891747,MAA,VT-A102,B777,0.0,0.0,69.39224515943457,16,6,69.39224515943457,34,58.021362262398725
6E5373-900,6E5373,6E,2025-08-24 16:30:07.452328,2025-08-24 19:11:13.151055,AMD,VT-A115,A321,0.0,8.500674551999687,161.09497877955675,16,6,161.09497877955675,34,31.363475143317725
AI3046-125,AI3046,AI,2025-08-24 16:30:35.041552,2025-08-24 17:57:35.887942,MAA,VT-A114,ATR72,0.8529914108920931,0.0,87.01410649366224,16,6,87.01410649366224,34,31.363475143317725
I54024-502,I54024,I5,2025-08-24 16:34:14.953900,2025-08-24 18:08:31.397001,GOI,VT-A106,ATR72,0.0,0.0,94.2740516904386,16,6,94.2740516904386,34,31.363475143317725
G83119-731,G83119,G8,2025-08-24 16:37:31.285647,2025-08-24 18:46:56.135738,DEL,VT-A118,A330,0.0,0.0,129.41416818888675,16,6,129.41416818888675,34,31.363475143317725
UK7786-456,UK7786,UK,2025-08-24 16:39:14.107338,2025-08-24 18:03:34.499469,BLR,VT-A115,A320,0.5391513830267023,0.0,84.33986884578285,16,6,84.33986884578285,34,31.363475143317725
9W1145-22,9W1145,9W,2025-08-24 16:40:17.871414,2025-08-24 19:20:08.700026,CCU,VT-A112,ATR72,0.0,6.5017257399826995,159.84714353898852,16,6,159.84714353898852,34,31.363475143317725
UK1096-487,UK1096,UK,2025-08-24 16:41:29.996950,2025-08-24 19:02:46.285695,AMD,VT-A119,B737,0.0,5.542283282214118,141.27147908155854,16,6,141.27147908155854,34,31.363475143317725
AI7996-200,AI7996,AI,2025-08-24 16:41:50.985145,2025-08-24 19:42:51.276791,CCU,VT-A108,B777,0.0,4.420226981805248,181.00486075837307,16,6,181.00486075837307,34,31.363475143317725
G87626-597,G87626,G8,2025-08-24 16:46:59.950006,2025-08-24 18:43:19.645975,COK,VT-A117,A330,6.428388741985341,6.600400268739253,116.32826615579853,16,6,116.32826615579853,34,58.021362262398725
AI777-581,AI777,AI,2025-08-24 16:50:52.605852,2025-08-24 18:56:22.992110,PNQ,VT-A108,A321,1.7378399392617752,0.0,125.50643762600791,16,6,125.50643762600791,34,31.363475143317725
6E6511-719,6E6511,6E,2025-08-24 16:51:39.634438,2025-08-24 17:48:09.843263,HYD,VT-A100,ATR72,2.7659593355224192,3.056809586372878,56.50348042477717,16,6,56.50348042477717,34,31.363475143317725
9W7582-602,9W7582,9W,2025-08-24 16:52:07.892867,2025-08-24 18:49:08.928098,PNQ,VT-A113,A320,0.0,3.401077279514117,117.01725384723524,16,6,117.01725384723524,34,31.363475143317725
I52148-446,I52148,I5,2025-08-24 16:54:57.544240,2025-08-24 18:01:35.415373,MAA,VT-A112,A320,5.828637053001495,0.7957590469394429,66.63118555201513,16,6,66.63118555201513,34,31.363475143317725
9W143-858,9W143,9W,2025-08-24 16:57:13.978399,2025-08-24 19:48:22.136844,IXC,VT-A115,A330,18.13775195904174,11.08094147466516,171.13597407501086,16,6,171.13597407501086,34,31.363475143317725
AI9917-37,AI9917,AI,2025-08-24 16:57:50.591678,2025-08-24 19:34:34.375485,BOM,VT-A108,B737,0.0,6.632358341595239,156.72973011078008,16,6,156.72973011078008,34,31.363475143317725
9W1862-98,9W1862,9W,2025-08-24 16:58:28.183067,2025-08-24 18:01:10.043944,MAA,VT-A116,B737,0.0,4.935611000643551,62.69768128092089,16,6,62.69768128092089,34,31.363475143317725
G85890-737,G85890,G8,2025-08-24 16:59:59.869261,2025-08-24 18:42:21.349108,GOI,VT-A100,ATR72,1.824599708370755,6.5468246096224725,102.35799744673533,16,6,102.35799744673533,34,31.363475143317725
S28067-305,S28067,S2,2025-08-24 17:01:39.972103,2025-08-24 20:06:55.279704,CCU,VT-A116,ATR72,0.0,5.857131738819361,185.25512668842595,17,6,185.25512668842595,31,31.363475143317725
G88101-554,G88101,G8,2025-08-24 17:07:25.237731,2025-08-24 20:36:21.635439,CCU,VT-A105,B737,0.0,1.0790973660930152,208.9399618003342,17,6,208.9399618003342,31,58.021362262398725
I59003-709,I59003,I5,2025-08-24 17:14:56.358316,2025-08-24 18:46:46.817261,BLR,VT-A117,B737,0.7641011596906999,0.0,91.8409824245741,17,6,91.8409824245741,31,31.363475143317725
UK3473-349,UK3473,UK,2025-08-24 17:16:03.408599,2025-08-24 18:29:50.868825,HYD,VT-A109,ATR72,7.282169327534952,1.4805238791629929,73.79100376054859,17,6,73.79100376054859,31,58.021362262398725
9W6329-857,9W6329,9W,2025-08-24 17:17:10.347990,2025-08-24 19:09:12.308977,JAI,VT-A101,A330,3.652661057960378,7.364168149099309,112.03268312499935,17,6,112.03268312499935,31,31.363475143317725
6E6207-739,6E6207,6E,2025-08-24 17:17:41.547018,2025-08-24 18:42:56.903219,COK,VT-A119,CRJ200,0.0,0.0,85.2559366833086,17,6,85.2559366833086,31,31.363475143317725
UK6263-866,UK6263,UK,2025-08-24 17:18:30.514455,2025-08-24 18:37:13.246948,COK,VT-A119,A321,2.6504947936313563,0.0,78.71220821460157,17,6,78.71220821460157,31,31.363475143317725
AI9089-580,AI9089,AI,2025-08-24 17:19:42.932132,2025-08-24 19:13:42.805374,PNQ,VT-A106,A330,3.9654047982204954,6.222086805825523,113.99788737321263,17,6,113.99788737321263,31,31.363475143317725
9W2176-585,9W2176,9W,2025-08-24 17:23:10.056484,2025-08-24 19:59:08.123291,BOM,VT-A112,B777,2.6380357568484207,0.6776241768855482,155.96778011653979,17,6,155.96778011653979,31,31.363475143317725
6E3975-524,6E3975,6E,2025-08-24 17:24:08.583134,2025-08-24 19:23:51.307139,PNQ,VT-A109,B777,15.532787981605004,20.031604941618557,119.71206674398753,17,6,119.71206674398753,31,31.363475143317725
6E440-165,6E440,6E,2025-08-24 17:24:16.547584,2025-08-24 19:46:19.090723,BOM,VT-A108,B737,0.0,2.2450548170946796,142.04238565592763,17,6,142.04238565592763,31,31.363475143317725
S22635-353,S22635,S2,2025-08-24 17:25:06.398457,2025-08-24 19:11:55.955391,DEL,VT-A104,A320,4.3312582807051605,12.282884356352788,106.82594889489951,17,6,106.82594889489951,31,31.363475143317725
9W8603-980,9W8603,9W,2025-08-24 17:27:38.052541,2025-08-24 18:32:20.059253,HYD,VT-A101,B777,10.395415793779389,0.0,64.70011186240022,17,6,64.70011186240022,31,31.363475143317725
6E7204-468,6E7204,6E,2025-08-24 17:29:30.921089,2025-08-24 19:27:55.081994,DEL,VT-A103,A320,0.0,0.0,118.4026817522918,17,6,118.4026817522918,31,58.021362262398725
I51945-724,I51945,I5,2025-08-24 17:29:52.589249,2025-08-24 19:42:18.072679,AMD,VT-A116,CRJ200,0.2115493036083027,0.0,132.42472383946077,17,6,132.42472383946077,31,31.363475143317725
9W1713-885,9W1713,9W,2025-08-24 17:29:53.346847,2025-08-24 19:28:00.285694,BLR,VT-A117,B777,23.28105558976089,26.00198499047214,118.11564745766748,17,6,118.11564745766748,31,31.363475143317725
6E1824-359,6E1824,6E,2025-08-24 17:30:33.485342,2025-08-24 20:15:54.725853,AMD,VT-A117,A321,7.404457984094158,8.432161120417312,165.35400851313713,17,6,165.35400851313713,31,31.363475143317725
6E6053-467,6E6053,6E,2025-08-24 17:30:40.248228,2025-08-24 19:29:10.768264,GOI,VT-A103,B737,0.0,4.14690396794598,118.50866727289825,17,6,118.50866727289825,31,31.363475143317725
6E6032-816,6E6032,6E,2025-08-24 17:32:06.000614,2025-08-24 19:54:35.717867,AMD,VT-A108,A321,0.0,0.0,142.49528754207233,17,6,142.49528754207233,31,31.363475143317725
I58491-555,I58491,I5,2025-08-24 17:32:43.857162,2025-08-24 19:15:05.545773,BLR,VT-A119,ATR72,0.0,12.57219318308671,102.36147684993946,17,6,102.36147684993946,31,31.363475143317725
AI794-753,AI794,AI,2025-08-24 17:33:48.814989,2025-08-24 18:51:06.825280,HYD,VT-A116,A330,0.0,0.0,77.30017151403172,17,6,77.30017151403172,31,31.363475143317725
9W7179-30,9W7179,9W,2025-08-24 17:37:14.368468,2025-08-24 18:12:12.149345,MAA,VT-A117,A330,32.87153363729774,33.183820310835266,34.963014613642024,17,6,34.963014613642024,31,31.363475143317725
G86576-756,G86576,G8,2025-08-24 17:39:52.903803,2025-08-24 19:29:41.807399,COK,VT-A117,B737,26.367211491375798,19.38671659653985,109.81505994092707,17,6,109.81505994092707,31,31.363475143317725
I52820-128,I52820,I5,2025-08-24 17:40:02.674190,2025-08-24 19:35:49.683926,PNQ,VT-A100,A321,3.8310483890290836,0.0,115.78349560671067,17,6,115.78349560671067,31,31.363475143317725
S22173-578,S22173,S2,2025-08-24 17:40:38.957356,2025-08-24 19:51:32.561247,JAI,VT-A118,ATR72,4.835397168326953,1.8593709733064832,130.89339818453448,17,6,130.89339818453448,31,31.363475143317725
G89134-627,G89134,G8,2025-08-24 17:41:01.713771,2025-08-24 18:24:27.439216,COK,VT-A106,A320,4.140302134352284,2.3310921666749067,43.42875741421478,17,6,43.42875741421478,31,31.363475143317725
AI3002-882,AI3002,AI,2025-08-24 17:43:36.878054,2025-08-24 21:06:39.333118,CCU,VT-A114,B777,0.7313906194016244,0.5922123807341617,203.04091772564294,17,6,203.04091772564294,31,31.363475143317725
I57573-143,I57573,I5,2025-08-24 17:48:04.605115,2025-08-24 19:22:05.189343,GOI,VT-A114,CRJ200,8.258536115052575,0.0,94.00973713113571,17,6,94.00973713113571,31,31.363475143317725
S29821-913,S29821,S2,2025-08-24 17:48:23.204981,2025-08-24 20:37:02.290431,BOM,VT-A107,A321,0.0,0.0,168.65142417154388,17,6,168.65142417154388,31,100.0
I53835-67,I53835,I5,2025-08-24 17:53:40.551366,2025-08-24 20:00:01.457168,AMD,VT-A102,A320,6.326198221042386,5.054676415128701,126.34843004147501,17,6,126.34843004147501,31,80.6914839501159
9W1292-422,9W1292,9W,2025-08-24 17:55:11.116562,2025-08-24 20:17:41.701373,PNQ,VT-A106,A321,0.0,0.0,142.50974684599564,17,6,142.50974684599564,31,31.363475143317725
9W9096-94,9W9096,9W,2025-08-24 18:04:07.853410,2025-08-24 20:16:17.708650,JAI,VT-A117,ATR72,3.248447215689948,9.53471267939709,132.16425399497916,18,6,132.16425399497916,28,31.363475143317725
SG9015-69,SG9015,SG,2025-08-24 18:04:29.698521,2025-08-24 20:01:31.531849,DEL,VT-A116,B777,16.353503004746354,18.599067285479315,117.03055546948028,18,6,117.03055546948028,28,31.363475143317725
SG6069-744,SG6069,SG,2025-08-24 18:06:14.561650,2025-08-24 20:25:06.162846,PNQ,VT-A107,B777,13.872969261910594,4.48078612020124,138.86001993220432,18,6,138.86001993220432,28,31.363475143317725
UK9129-821,UK9129,UK,2025-08-24 18:06:34.674575,2025-08-24 19:40:15.209373,BLR,VT-A108,B737,19.190677053273287,11.900325579047518,93.67557996473109,18,6,93.67557996473109,28,31.363475143317725
9W7854-412,9W7854,9W,2025-08-24 18:08:39.149802,2025-08-24 20:48:47.903526,AMD,VT-A110,CRJ200,21.348052470263763,18.415171715297316,160.14589540812304,18,6,160.14589540812304,28,58.021362262398725
AI9380-722,AI9380,AI,2025-08-24 18:09:05.617239,2025-08-24 19:34:33.445512,COK,VT-A111,A320,33.89252046566599,23.45510358744353,85.46380455508799,18,6,85.46380455508799,28,31.363475143317725
S27497-161,S27497,S2,2025-08-24 18:10:52.932436,2025-08-24 19:36:18.430547,COK,VT-A102,A321,0.0,0.0,85.42496851165312,18,6,85.42496851165312,28,31.363475143317725
SG1555-226,SG1555,SG,2025-08-24 18:19:14.557358,2025-08-24 19:23:34.416513,MAA,VT-A112,A320,2.493308367520182,3.0596368982001305,64.3309859207994,18,6,64.3309859207994,28,31.363475143317725
9W4430-779,9W4430,9W,2025-08-24 18:20:15.084473,2025-08-24 19:18:28.194926,COK,VT-A110,ATR72,21.484691992917266,16.879347078020178,58.2185075577923,18,6,58.2185075577923,28,31.363475143317725
I59273-685,I59273,I5,2025-08-24 18:20:38.722823,2025-08-24 20:25:25.966983,PNQ,VT-A100,A320,11.225998099657588,9.743464779878446,124.78740266263364,18,6,124.78740266263364,28,31.363475143317725
UK8180-351,UK8180,UK,2025-08-24 18:21:20.997211,2025-08-24 20:20:33.833205,PNQ,VT-A114,CRJ200,0.6554623795006496,4.811534321869027,119.21393324133795,18,6,119.21393324133795,28,31.363475143317725
S23175-285,S23175,S2,2025-08-24 18:23:34.791969,2025-08-24 20:03:56.005089,BLR,VT-A116,A321,0.0,0.0,100.35355200570409,18,6,100.35355200570409,28,31.363475143317725
S28544-654,S28544,S2,2025-08-24 18:27:11.714281,2025-08-24 21:41:33.853131,CCU,VT-A102,ATR72,3.472731093086912,5.442418808132507,194.36898082823527,18,6,194.36898082823527,28,31.363475143317725
6E4496-304,6E4496,6E,2025-08-24 18:29:37.790854,2025-08-24 19:51:30.987296,MAA,VT-A116,CRJ200,29.626573927921555,25.484777204060812,81.88660735952968,18,6,81.88660735952968,28,31.363475143317725
AI194-78,AI194,AI,2025-08-24 18:31:10.220229,2025-08-24 19:34:29.372005,BLR,VT-A103,B737,0.0,0.0,63.319196266435824,18,6,63.319196266435824,28,31.363475143317725
SG8267-901,SG8267,SG,2025-08-24 18:34:13.874223,2025-08-24 20:02:25.183337,GOI,VT-A101,A330,4.233681433184627,3.7428656229552395,88.18848523955626,18,6,88.18848523955626,28,58.021362262398725
S21881-593,S21881,S2,2025-08-24 18:38:35.727616,2025-08-24 20:47:21.942570,DEL,VT-A119,A321,1.699626043511854,0.0,128.77024922876882,18,6,128.77024922876882,28,31.363475143317725
I59141-437,I59141,I5,2025-08-24 18:40:02.274768,2025-08-24 21:04:41.268947,BOM,VT-A109,A321,1.2480324607641542,0.5238038785467627,144.64990298730194,18,6,144.64990298730194,28,31.363475143317725
UK1149-891,UK1149,UK,2025-08-24 18:40:27.549977,2025-08-24 21:11:56.932410,BOM,VT-A115,A321,0.0,2.9616477350667165,151.48970722427023,18,6,151.48970722427023,28,31.363475143317725
G84259-395,G84259,G8,2025-08-24 18:41:04.089724,2025-08-24 19:52:24.576825,HYD,VT-A119,B737,6.333066747449077,0.16863810815418834,71.34145168011806,18,6,71.34145168011806,28,31.363475143317725
SG3844-70,SG3844,SG,2025-08-24 18:43:35.519341,2025-08-24 21:47:30.335131,CCU,VT-A109,A321,8.889181584859617,3.4965355992517893,183.9135965074751,18,6,183.9135965074751,28,31.363475143317725
SG4695-296,SG4695,SG,2025-08-24 18:44:08.137385,2025-08-24 19:36:24.551576,COK,VT-A100,B777,6.217614480492067,11.123923371792262,52.273569855665244,18,6,52.273569855665244,28,31.363475143317725
G87498-254,G87498,G8,2025-08-24 18:44:23.688445,2025-08-24 19:38:39.108165,HYD,VT-A100,CRJ200,1.430017198558879,0.0,54.256995341186624,18,6,54.256995341186624,28,31.363475143317725
I52114-252,I52114,I5,2025-08-24 18:44:42.833772,2025-08-24 21:49:45.377814,CCU,VT-A102,B737,0.0,0.0,185.0424006941406,18,6,185.0424006941406,28,31.363475143317725
9W8626-617,9W8626,9W,2025-08-24 18:46:18.291364,2025-08-24 20:31:21.124318,JAI,VT-A103,A321,26.289677387346018,24.784347718654566,105.0472159035949,18,6,105.0472159035949,28,31.363475143317725
6E8196-26,6E8196,6E,2025-08-24 18:52:36.136083,2025-08-24 20:16:03.825346,GOI,VT-A115,B737,3.8708516057104916,6.581443260579151,83.46148770938953,18,6,83.46148770938953,28,31.363475143317725
6E9764-836,6E9764,6E,2025-08-24 18:55:24.958271,2025-08-24 20:35:27.135196,GOI,VT-A111,B737,11.792872433234038,12.84143278563121,100.03628208406408,18,6,100.03628208406408,28,31.363475143317725
I53623-759,I53623,I5,2025-08-24 18:55:31.745966,2025-08-24 21:00:40.255429,AMD,VT-A118,B777,21.40957657833799,13.264613268810724,125.14182437683365,18,6,125.14182437683365,28,31.363475143317725
9W7492-993,9W7492,9W,2025-08-24 19:01:30.856486,2025-08-24 21:25:48.446172,BOM,VT-A115,A321,33.44254334822101,30.49514058351745,144.29316143750472,19,6,144.29316143750472,23,31.363475143317725
I59654-507,I59654,I5,2025-08-24 19:06:26.216972,2025-08-24 20:11:56.626917,BLR,VT-A107,A321,5.216576213238664,10.291843132782569,65.50683242264441,19,6,65.50683242264441,23,31.363475143317725
UK7261-951,UK7261,UK,2025-08-24 19:08:40.098280,2025-08-24 20:24:07.952334,BLR,VT-A105,A321,4.297557534492546,6.815316685804975,75.46423422693626,19,6,75.46423422693626,23,31.363475143317725
6E6414-322,6E6414,6E,2025-08-24 19:09:37.343286,2025-08-24 21:21:00.101722,GOI,VT-A102,B737,2.821514578556938,4.261881278393398,131.379307262927,19,6,131.379307262927,23,31.363475143317725
9W9271-270,9W9271,9W,2025-08-24 19:10:58.065733,2025-08-24 22:02:41.141025,BOM,VT-A114,B737,3.597667007456611,6.442787432702604,171.71792154115116,19,6,171.71792154115116,23,31.363475143317725
6E7362-609,6E7362,6E,2025-08-24 19:11:37.594487,2025-08-24 21:36:53.911853,BOM,VT-A113,ATR72,0.0,0.0,145.27195610754782,19,6,145.27195610754782,23,58.021362262398725
AI3214-480,AI3214,AI,2025-08-24 19:12:12.985043,2025-08-24 21:34:55.196628,AMD,VT-A100,A320,9.71710838620675,11.723640357115706,142.7035264103007,19,6,142.7035264103007,23,31.363475143317725
SG2218-470,SG2218,SG,2025-08-24 19:13:27.388164,2025-08-24 20:22:13.429599,COK,VT-A109,A321,15.107503399461628,9.127062994364652,68.76735725415463,19,6,68.76735725415463,23,31.363475143317725
UK1487-92,UK1487,UK,2025-08-24 19:20:49.699781,2025-08-24 21:01:20.986100,COK,VT-A109,A320,3.1289662214838803,4.45571047157504,100.52143865289257,19,6,100.52143865289257,23,31.363475143317725
I53087-683,I53087,I5,2025-08-24 19:21:04.556595,2025-08-24 21:20:42.993242,JAI,VT-A119,A330,0.0,0.5544319141420893,119.6406107903392,19,6,119.6406107903392,23,31.363475143317725
UK9137-608,UK9137,UK,2025-08-24 19:22:28.150355,2025-08-24 20:32:40.534153,COK,VT-A118,A320,0.0,0.0,70.20639662563744,19,6,70.20639662563744,23,31.363475143317725
AI1916-25,AI1916,AI,2025-08-24 19:30:20.870579,2025-08-24 21:46:12.551737,PNQ,VT-A102,CRJ200,5.863679451229066,0.0,135.86135263293565,19,6,135.86135263293565,23,31.363475143317725
S25660-68,S25660,S2,2025-08-24 19:33:49.107540,2025-08-24 21:48:47.265489,BOM,VT-A110,CRJ200,12.755550419131094,10.719728779027676,134.96929914556898,19,6,134.96929914556898,23,58.021362262398725
AI4777-804,AI4777,AI,2025-08-24 19:34:48.561784,2025-08-24 21:17:58.054911,JAI,VT-A115,ATR72,0.0,0.0,103.15821878178095,19,6,103.15821878178095,23,31.363475143317725
SG951-35,SG951,SG,2025-08-24 19:37:45.478144,2025-08-24 21:00:16.762225,COK,VT-A117,B777,5.8176928192910164,4.320719215171501,82.52140135539122,19,6,82.52140135539122,23,31.363475143317725
G85610-568,G85610,G8,2025-08-24 19:37:54.225296,2025-08-24 21:32:49.839306,AMD,VT-A102,B777,22.0065010863812,22.321922488747195,114.92690016743431,19,6,114.92690016743431,23,31.363475143317725
I51116-503,I51116,I5,2025-08-24 19:45:31.916869,2025-08-24 20:42:20.596104,MAA,VT-A109,A321,0.0,5.88772362384793,56.81132058017148,19,6,56.81132058017148,23,31.363475143317725
9W2095-778,9W2095,9W,2025-08-24 19:46:00.844726,2025-08-24 20:54:09.997157,HYD,VT-A102,B777,0.0,0.0,68.15254052297458,19,6,68.15254052297458,23,31.363475143317725
S27904-74,S27904,S2,2025-08-24 19:47:04.320258,2025-08-24 22:50:42.133888,CCU,VT-A114,A320,0.0,0.0,183.63022716101696,19,6,183.63022716101696,23,31.363475143317725
6E604-887,6E604,6E,2025-08-24 19:51:44.484109,2025-08-24 20:49:49.817924,MAA,VT-A104,A320,19.808884333947255,15.14665560960934,58.0888969141506,19,6,58.0888969141506,23,58.021362262398725
G84649-952,G84649,G8,2025-08-24 19:52:43.619640,2025-08-24 21:36:54.400234,BLR,VT-A103,A330,0.0,0.4469763946580663,104.17967656853799,19,6,104.17967656853799,23,31.363475143317725
S2992-112,S2992,S2,2025-08-24 19:52:59.856702,2025-08-24 21:42:17.135554,GOI,VT-A103,A320,0.0,0.0,109.28798086087357,19,6,109.28798086087357,23,31.363475143317725
G89157-498,G89157,G8,2025-08-24 19:58:57.601582,2025-08-24 21:35:10.110089,PNQ,VT-A103,A330,0.0,2.917214892490334,96.20847511767055,19,6,96.20847511767055,23,31.363475143317725
G85278-142,G85278,G8,2025-08-24 20:03:32.174236,2025-08-24 21:15:20.352433,HYD,VT-A116,A320,0.0,9.858343752309082,71.80296994999019,20,6,71.80296994999019,27,58.021362262398725
6E5999-730,6E5999,6E,2025-08-24 20:04:28.662854,2025-08-24 22:17:25.544438,AMD,VT-A104,ATR72,0.0,17.99733390348696,132.94802640021956,20,6,132.94802640021956,27,31.363475143317725
I5772-782,I5772,I5,2025-08-24 20:04:54.080953,2025-08-24 22:04:50.985940,AMD,VT-A112,B737,0.0,0.0,119.94841644750744,20,6,119.94841644750744,27,58.021362262398725
SG8772-647,SG8772,SG,2025-08-24 20:05:48.751581,2025-08-24 21:50:55.912376,DEL,VT-A104,A330,0.0,7.020829700501982,105.11934658834299,20,6,105.11934658834299,27,31.363475143317725
6E282-255,6E282,6E,2025-08-24 20:06:18.015007,2025-08-24 22:33:57.050367,AMD,VT-A109,ATR72,0.0,0.94546246919526,147.65058933235588,20,6,147.65058933235588,27,31.363475143317725
UK3776-306,UK3776,UK,2025-08-24 20:14:39.394884,2025-08-24 21:45:03.476802,JAI,VT-A118,A320,6.652224721608871,10.574217144467708,90.40136529941199,20,6,90.40136529941199,27,31.363475143317725
6E6716-743,6E6716,6E,2025-08-24 20:18:04.895537,2025-08-24 22:10:09.978862,DEL,VT-A118,A321,7.642925318768107,8.866121110498558,112.0847220837456,20,6,112.0847220837456,27,31.363475143317725
6E9163-640,6E9163,6E,2025-08-24 20:21:47.424638,2025-08-24 23:21:36.252740,CCU,VT-A107,B777,12.523812979523882,15.417687773825577,179.81380170711608,20,6,179.81380170711608,27,58.021362262398725
AI3975-342,AI3975,AI,2025-08-24 20:22:36.450839,2025-08-24 23:15:49.957310,CCU,VT-A110,A321,6.6752139659794985,3.843614580588026,173.22510785760565,20,6,173.22510785760565,27,31.363475143317725
I51625-137,I51625,I5,2025-08-24 20:22:47.517417,2025-08-24 22:54:40.962106,IXC,VT-A114,A330,32.1617726387923,36.30475942517883,151.89074481762862,20,6,151.89074481762862,27,31.363475143317725
AI6409-301,AI6409,AI,2025-08-24 20:28:33.983554,2025-08-24 23:30:17.142912,CCU,VT-A110,A321,2.164693904644434,0.0,181.71932263799985,20,6,181.71932263799985,27,31.363475143317725
6E2441-371,6E2441,6E,2025-08-24 20:30:16.892991,2025-08-24 22:26:07.308540,PNQ,VT-A113,A321,0.0,0.0,115.8402591515103,20,6,115.8402591515103,27,31.363475143317725
9W218-536,9W218,9W,2025-08-24 20:30:25.548844,2025-08-24 22:58:20.403556,BOM,VT-A117,ATR72,0.0,3.416301947516629,147.91424520319202,20,6,147.91424520319202,27,31.363475143317725
SG3661-103,SG3661,SG,2025-08-24 20:30:43.697681,2025-08-24 22:38:32.823922,AMD,VT-A113,A320,0.0,1.1106688581685642,127.81877067504784,20,6,127.81877067504784,27,31.363475143317725
I53022-883,I53022,I5,2025-08-24 20:31:12.909412,2025-08-24 22:15:00.242939,AMD,VT-A103,A320,10.50577940662896,14.833607300674016,103.78889211913533,20,6,103.78889211913533,27,31.363475143317725
S23711-982,S23711,S2,2025-08-24 20:38:57.897961,2025-08-24 23:33:46.519436,IXC,VT-A112,A330,0.0,0.0,174.81035790844305,20,6,174.81035790844305,27,31.363475143317725
6E9268-289,6E9268,6E,2025-08-24 20:43:22.540521,2025-08-24 22:58:18.641262,JAI,VT-A116,A321,17.415886233963548,6.530472424214153,134.93501234675946,20,6,134.93501234675946,27,31.363475143317725
9W5400-401,9W5400,9W,2025-08-24 20:45:35.104330,2025-08-24 22:41:30.794168,PNQ,VT-A101,CRJ200,2.9671042625908566,0.0,115.9281639682189,20,6,115.9281639682189,27,80.6914839501159
6E6242-749,6E6242,6E,2025-08-24 20:45:41.122535,2025-08-25 00:04:08.276064,CCU,VT-A106,A320,11.098035229053842,12.0834835577425,198.45255881995598,20,6,198.45255881995598,27,58.02136226239871
UK8136-240,UK8136,UK,2025-08-24 20:46:43.686951,2025-08-24 21:54:26.037624,BLR,VT-A105,CRJ200,17.733535385877754,13.411807985137417,67.7058445507456,20,6,67.7058445507456,27,58.021362262398725
SG9696-767,SG9696,SG,2025-08-24 20:48:16.368174,2025-08-24 23:41:48.000869,IXC,VT-A103,A320,0.0,0.0,173.52721157709405,20,6,173.52721157709405,27,31.363475143317725
AI4190-977,AI4190,AI,2025-08-24 20:51:34.253873,2025-08-24 23:08:28.568938,BOM,VT-A116,A330,28.185946930771074,25.319019899695494,136.9052510797421,20,6,136.9052510797421,27,31.363475143317725
6E8808-297,6E8808,6E,2025-08-24 20:52:56.537555,2025-08-24 22:30:17.236070,GOI,VT-A113,B777,0.0,0.0,97.34497525188378,20,6,97.34497525188378,27,31.363475143317725
6E9084-168,6E9084,6E,2025-08-24 20:55:03.146678,2025-08-24 23:43:03.561649,CCU,VT-A103,A320,0.0,4.658880487043528,168.00691618150975,20,6,168.00691618150975,27,31.363475143317725
6E6727-995,6E6727,6E,2025-08-24 20:56:14.726836,2025-08-24 22:34:05.486295,DEL,VT-A119,A321,0.0,0.0,97.84599099095048,20,6,97.84599099095048,27,31.363475143317725
I59826-411,I59826,I5,2025-08-24 20:56:55.101266,2025-08-24 22:32:37.935803,GOI,VT-A101,CRJ200,57.15874704647422,41.1219327129598,95.71390895224187,20,6,95.71390895224187,27,31.363475143317725
G88310-229,G88310,G8,2025-08-24 20:58:48.096056,2025-08-24 23:45:58.476954,IXC,VT-A112,A330,15.290576184365218,13.996441044507618,167.17301496986332,20,6,167.17301496986332,27,31.363475143317725
S27779-97,S27779,S2,2025-08-24 21:04:56.449129,2025-08-24 22:03:04.944548,MAA,VT-A106,A320,0.0,0.0,58.141590318891616,21,6,58.141590318891616,21,31.363475143317725
